lei,institution_name_hmda,nmls_id,our_lender_slug,legal_name,match_confidence,match_method,iowa_originations,florida_originations,total_originations,priority_match,notes
549300O6Z0I6KYMESL47,AMWEST FUNDING CORP.,167441,amwest-funding,AmWest Funding Corp.,high,reuse_prior_state_curated_lei+ca_curated+ca_curated_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for IA activity (6 IA originations); slug=amwest-funding.
54930034MNPILHP25H80,Gateway First Bank,7233,gateway-mortgage-myrtle-beach,Gateway First Bank,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+sc_directory,6,0,6,medium,reuse_prior_state_curated_lei map for IA activity (6 IA originations); slug=gateway-mortgage-myrtle-beach.
FU7RSW4CQQY98A2O7J66,"BOKF, National Association",403501,bok-financial,"BOKF, National Association (BOK Financial)",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,6,0,6,medium,reuse_prior_state_curated_lei map for IA activity (6 IA originations); slug=bok-financial.
5493008CPTDVOS570626,"Primary Residential Mortgage, Inc.",3094,prmi-aaron-swenson,Primary Residential Mortgage (Aaron Swenson Branch),high,reuse_prior_state_curated_lei+curated_lei+directory_name,6,3765,6,medium,reuse_prior_state_curated_lei map for IA activity (6 IA originations); slug=prmi-aaron-swenson.
549300EMNDEK4BA8WB53,EMM LOANS LLC,2926,emm-loans,EMM Loans LLC,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+pa_curated+gleif+emm_loans_nmls,5,0,5,medium,reuse_prior_state_curated_lei map for IA activity (5 IA originations); slug=emm-loans.
5493002QRULT2T40BH09,COMMUNITYAMERICA FEDERAL CREDIT UNION,,communityamerica-federal-credit-union,CommunityAmerica Federal Credit Union,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for IA activity (5 IA originations); slug=communityamerica-federal-credit-union.
7DMUJTL9FFTVIAG9H788,Commerce Bank,,commerce-bank,Commerce Bank,high,reuse_prior_state_curated_lei+mo_ky_curated+mo_ky_gleif+lei_identity,5,0,5,medium,reuse_prior_state_curated_lei map for IA activity (5 IA originations); slug=commerce-bank.
549300748YYU6VG08N83,"Loan Simple, Inc.",3032,loan-simple,"Loan Simple, Inc.",high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for IA activity (4 IA originations); slug=loan-simple.
54930052M48FOD3CWA54,"PRIMARY RESIDENTIAL MORTGAGE, INC.",3094,primary-residential-mortgage,"Primary Residential Mortgage, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ne_curated+ne_curated_gleif+public_nmls,4,0,4,medium,reuse_prior_state_curated_lei map for IA activity (4 IA originations); slug=primary-residential-mortgage.
549300QDGMFASKEN7Z77,BLAZE CREDIT UNION,,blaze-credit-union,Blaze Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,4,0,4,medium,reuse_prior_state_curated_lei map for IA activity (4 IA originations); slug=blaze-credit-union.
5493005DKMV1IHIM8E20,"Wilmington Savings Fund Society, FSB",417673,wsfs-bank,"Wilmington Savings Fund Society, FSB",high,reuse_prior_state_curated_lei+pa_curated+gleif+wsfs_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for IA activity (3 IA originations); slug=wsfs-bank.
549300FK3AFCFVAPH234,"Leader Bank, National Association",449250,leader-bank,"Leader Bank, National Association",high,reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for IA activity (3 IA originations); slug=leader-bank.
549300F8C5JA44WNMI75,AMERICAN NEIGHBORHOOD MORTGAGE ACCEPTANCE COMPANY LLC,338923,anniemac-home-mortgage,American Neighborhood Mortgage Acceptance Company LLC (dba AnnieMac),high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+nj_curated+nj_curated_gleif+public_nmls,3,0,3,medium,reuse_prior_state_curated_lei map for IA activity (3 IA originations); slug=anniemac-home-mortgage.
QFROUN1UWUYU0DVIWD51,"Eagle Home Mortgage, LLC",2925,eagle-home-mortgage,"Eagle Home Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+curated_lei_public_nmls,2,3553,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=eagle-home-mortgage.
549300GSCUJKJINRJ980,"RUOFF MORTGAGE COMPANY, INC.",141868,ruoff-mortgage,"Ruoff Mortgage Company, Inc.",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+il_oh_curated+il_oh_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=ruoff-mortgage.
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,503941,first-citizens-bank,First-Citizens Bank & Trust Company,high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=first-citizens-bank.
54930095UWUUXAWASB02,"Atlantic Coast Mortgage, LLC",643114,atlantic-coast-mortgage,"Atlantic Coast Mortgage, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=atlantic-coast-mortgage.
635400IW1QMK3FNFF894,MERIDIAN BANK,462854,meridian-bank,Meridian Bank,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=meridian-bank.
5493007LUU2DLS755O60,Centra Credit Union,409733,centra-credit-union,Centra Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_deepen_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=centra-credit-union.
549300S5FVOSK5DQJN30,INTERCAP LENDING INC.,190465,intercap-lending,Intercap Lending Inc.,high,reuse_prior_state_curated_lei+ut_nv_curated+ut_nv_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=intercap-lending.
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,283762,bank-fund-staff-federal-credit-union,Bank-Fund Staff Federal Credit Union,high,reuse_prior_state_curated_lei+de_dc_curated+de_dc_curated_gleif+public_nmls,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=bank-fund-staff-federal-credit-union.
IWRZQFYIRJ0IMURZBB68,Johnson Bank,,johnson-bank,Johnson Bank,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+lei_identity,2,0,2,medium,reuse_prior_state_curated_lei map for IA activity (2 IA originations); slug=johnson-bank.
Q7C315HKI8VX0SSKBS64,Cadence Bank,402436,cadence-bank,Cadence Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=cadence-bank.
5493000YNV8IX4VD3X12,"VANDERBILT MORTGAGE AND FINANCE, INC.",1561,silverton-mortgage-myrtle-beach,"Vanderbilt Mortgage and Finance, Inc. (dba Silverton Mortgage)",high,reuse_prior_state_curated_lei+sc_curated+sc_curated_gleif+public_nmls+silverton_dba,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=silverton-mortgage-myrtle-beach.
8I3UVGYULPJQIP7FQV10,"SouthState Bank, National Association",405461,southstate-bank,"SouthState Bank, National Association",high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,2616,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=southstate-bank.
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,405455,ameris-bank,Ameris Bank,high,reuse_prior_state_curated_lei+curated_lei_public_nmls,1,1846,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=ameris-bank.
549300CDOC4F7XSRG390,Pinnacle Bank,418535,pinnacle-bank,Pinnacle Bank,high,reuse_prior_state_curated_lei+tn_curated+tn_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=pinnacle-bank.
54930080168VA6Z8UX21,TOWER Federal Credit Union,586147,tower-federal-credit-union,Tower Federal Credit Union,high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+va_md_curated+va_md_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=tower-federal-credit-union.
549300T3F9S1MKFKHC53,HOMESTEAD FUNDING CORP.,3232,homestead-funding,Homestead Funding Corp.,high,reuse_prior_state_curated_lei+ny_curated+ny_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=homestead-funding.
549300QIUZLVR1OLDH55,Genisys Credit Union,409008,genisys-credit-union,Genisys Credit Union,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=genisys-credit-union.
254900P7WLDQD9IUL038,Service Federal Credit Union,491588,service-credit-union,Service Credit Union (Service Federal Credit Union),high,reuse_prior_state_curated_lei+ct_nh_curated+ct_nh_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=service-credit-union.
S0Q3AHZRL5K6VQE35M07,First Merchants Bank,,first-merchants-bank,First Merchants Bank,high,reuse_prior_state_curated_lei+mi_in_curated+mi_in_curated_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=first-merchants-bank.
549300VJQJVZKJBDWS17,"TOTAL MORTGAGE SERVICES, LLC",2764,total-mortgage-services,"Total Mortgage Services, LLC",high,reuse_prior_state_curated_lei+reuse_prior_state_curated_lei+ma_curated+ma_curated_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=total-mortgage-services.
549300Q02LGIN9AXKP98,FIRST TECHNOLOGY FEDERAL CREDIT UNION,,first-tech-federal-credit-union,First Technology Federal Credit Union,high,reuse_prior_state_curated_lei+or_wa_curated+or_wa_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=first-tech-federal-credit-union.
5493004K0Z4RFJSPYT52,CONSUMERS COOPERATIVE CREDIT UNION,692733,consumers-credit-union-illinois,Consumers Credit Union (Illinois),high,reuse_prior_state_curated_lei+il_oh_curated+il_oh_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=consumers-credit-union-illinois.
549300R0DP2GXAIMGB41,Bank of Colorado,,bank-of-colorado,Bank of Colorado,high,reuse_prior_state_curated_lei+co_curated+co_deepen_gleif+lei_identity,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=bank-of-colorado.
549300KY533JFETOYG46,Landmark Credit Union,401043,landmark-credit-union,Landmark Credit Union,high,reuse_prior_state_curated_lei+wi_mn_curated+wi_mn_deepen_gleif+public_nmls,1,0,1,medium,reuse_prior_state_curated_lei map for IA activity (1 IA originations); slug=landmark-credit-union.
549300C61LNGA8J8EF85,Capitol Federal Savings Bank,,capitol-federal-savings-bank,Capitol Federal Savings Bank,high,ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,ia_ks_ne_curated map for IA activity (1 IA originations); slug=capitol-federal-savings-bank.
D32W5EBLENJC27207O81,Emprise Bank,,emprise-bank,Emprise Bank,high,ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,ia_ks_ne_curated map for IA activity (1 IA originations); slug=emprise-bank.
549300L9MOPDT0NKE883,"Fidelity Bank, National Association",,fidelity-bank-kansas,"Fidelity Bank, National Association",high,ia_ks_ne_curated+ia_ks_ne_gleif+lei_identity,1,0,1,medium,ia_ks_ne_curated map for IA activity (1 IA originations); slug=fidelity-bank-kansas.
